"#","Date.Time.GMT.-0400","Temp.°F","Intensity..lum/ft²"
1,2019-06-30 01:00:00,51.3001823425293,0
2,2019-06-30 01:15:00,51.3774032592773,0
3,2019-06-30 01:30:00,51.3774032592773,0
4,2019-06-30 01:45:00,51.4546241760254,0
5,2019-06-30 02:00:00,51.4546241760254,0
6,2019-06-30 02:15:00,51.6862869262695,0
7,2019-06-30 02:30:00,51.8407287597656,0
8,2019-06-30 02:45:00,51.9179496765137,0
9,2019-06-30 03:00:00,51.7635078430176,0
10,2019-06-30 03:15:00,51.7635078430176,0
11,2019-06-30 03:30:00,51.7635078430176,0
12,2019-06-30 03:45:00,51.8407287597656,0
13,2019-06-30 04:00:00,51.8407287597656,0
14,2019-06-30 04:15:00,51.8407287597656,0
15,2019-06-30 04:30:00,51.8407287597656,0
16,2019-06-30 04:45:00,51.8407287597656,0.120773002505302
17,2019-06-30 05:00:00,51.8407287597656,0.873284995555878
18,2019-06-30 05:15:00,51.7635078430176,2.19528889656067
19,2019-06-30 05:30:00,51.6090660095215,6.38055086135864
20,2019-06-30 05:45:00,51.6090660095215,8.0527982711792
21,2019-06-30 06:00:00,51.6862869262695,3.78299403190613
22,2019-06-30 06:15:00,51.6862869262695,6.46230602264404
23,2019-06-30 06:30:00,51.6090660095215,12.0327463150024
24,2019-06-30 06:45:00,51.5318450927734,18.9372692108154
25,2019-06-30 07:00:00,51.5318450927734,34.2327537536621
26,2019-06-30 07:15:00,51.5318450927734,50.8809013366699
27,2019-06-30 07:30:00,51.4546241760254,27.7295722961426
28,2019-06-30 07:45:00,51.3001823425293,33.9057388305664
29,2019-06-30 08:00:00,51.2229614257812,45.1283721923828
30,2019-06-30 08:15:00,50.9140815734863,71.9437789916992
31,2019-06-30 08:30:00,50.7596397399902,67.9898452758789
32,2019-06-30 08:45:00,50.9913024902344,55.384822845459
33,2019-06-30 09:00:00,51.2229614257812,43.8351669311523
34,2019-06-30 09:15:00,51.2229614257812,65.4628982543945
35,2019-06-30 09:30:00,51.1457405090332,72.8356475830078
36,2019-06-30 09:45:00,51.1457405090332,44.1621856689453
37,2019-06-30 10:00:00,51.1457405090332,49.5133743286133
38,2019-06-30 10:15:00,51.1457405090332,76.7003936767578
39,2019-06-30 10:30:00,51.1457405090332,120.49097442627
40,2019-06-30 10:45:00,51.1457405090332,186.816009521484
41,2019-06-30 11:00:00,51.1457405090332,90.2567443847656
42,2019-06-30 11:15:00,50.6824188232422,219.577178955078
43,2019-06-30 11:30:00,50.296314239502,80.0002975463867
44,2019-06-30 11:45:00,50.296314239502,26.4363670349121
45,2019-06-30 12:00:00,50.9913024902344,27.6478176116943
46,2019-06-30 12:15:00,51.3001823425293,45.2918815612793
47,2019-06-30 12:30:00,51.4546241760254,108.807540893555
48,2019-06-30 12:45:00,51.6090660095215,125.752975463867
49,2019-06-30 13:00:00,51.6090660095215,420.960327148438
50,2019-06-30 13:15:00,51.6090660095215,266.727111816406
51,2019-06-30 13:30:00,51.6090660095215,68.8817138671875
52,2019-06-30 13:45:00,51.5318450927734,48.4877319335938
53,2019-06-30 14:00:00,51.4546241760254,44.4892044067383
54,2019-06-30 14:15:00,51.4546241760254,33.5787200927734
55,2019-06-30 14:30:00,51.3774032592773,60.5279083251953
56,2019-06-30 14:45:00,51.5318450927734,120.907173156738
57,2019-06-30 15:00:00,51.5318450927734,117.904563903809
58,2019-06-30 15:15:00,51.4546241760254,90.1675567626953
59,2019-06-30 15:30:00,51.5318450927734,118.053207397461
60,2019-06-30 15:45:00,51.6862869262695,126.823211669922
61,2019-06-30 16:00:00,51.7635078430176,119.747749328613
62,2019-06-30 16:15:00,51.7635078430176,85.9757919311523
63,2019-06-30 16:30:00,51.6862869262695,100.067260742188
64,2019-06-30 16:45:00,51.7635078430176,80.9813461303711
65,2019-06-30 17:00:00,51.8407287597656,86.60009765625
66,2019-06-30 17:15:00,51.8407287597656,65.1358795166016
67,2019-06-30 17:30:00,51.8407287597656,44.8905410766602
68,2019-06-30 17:45:00,51.7635078430176,30.8288021087646
69,2019-06-30 18:00:00,51.6862869262695,12.8540058135986
70,2019-06-30 18:15:00,51.6862869262695,9.59126567840576
71,2019-06-30 18:30:00,51.6862869262695,13.5006065368652
72,2019-06-30 18:45:00,51.5318450927734,13.4188537597656
73,2019-06-30 19:00:00,51.4546241760254,16.0238418579102
74,2019-06-30 19:15:00,51.3001823425293,11.222635269165
75,2019-06-30 19:30:00,51.3774032592773,8.21259117126465
76,2019-06-30 19:45:00,51.3001823425293,6.25977802276611
77,2019-06-30 20:00:00,51.3774032592773,2.68395590782166
78,2019-06-30 20:15:00,51.2229614257812,1.15663802623749
79,2019-06-30 20:30:00,51.2229614257812,0.20252799987793
80,2019-06-30 20:45:00,51.2229614257812,0
81,2019-06-30 21:00:00,51.0685195922852,0
82,2019-06-30 21:15:00,50.8368606567383,0
83,2019-06-30 21:30:00,50.9140815734863,0
84,2019-06-30 21:45:00,50.9913024902344,0
85,2019-06-30 22:00:00,51.0685195922852,0
86,2019-06-30 22:15:00,51.1457405090332,0
87,2019-06-30 22:30:00,50.9913024902344,0
88,2019-06-30 22:45:00,51.3774032592773,0
89,2019-06-30 23:00:00,51.4546241760254,0
90,2019-06-30 23:15:00,51.8407287597656,0
91,2019-06-30 23:30:00,51.6862869262695,0
92,2019-06-30 23:45:00,51.4546241760254,0
93,2019-07-01 00:00:00,51.2229614257812,0
94,2019-07-01 00:15:00,51.3774032592773,0
95,2019-07-01 00:30:00,51.2229614257812,0
